D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0032.jpg,dataset_2\polarbear_0032.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0033.jpg,dataset_2\polarbear_0033.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0034.jpg,dataset_2\polarbear_0034.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0035.jpg,dataset_2\polarbear_0035.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0036.jpg,dataset_2\polarbear_0036.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0037.jpg,dataset_2\polarbear_0037.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0038.jpg,dataset_2\polarbear_0038.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0039.jpg,dataset_2\polarbear_0039.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0040.jpg,dataset_2\polarbear_0040.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0041.jpg,dataset_2\polarbear_0041.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0042.jpg,dataset_2\polarbear_0042.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0043.jpg,dataset_2\polarbear_0043.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0044.jpg,dataset_2\polarbear_0044.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0045.jpg,dataset_2\polarbear_0045.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0046.jpg,dataset_2\polarbear_0046.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0047.jpg,dataset_2\polarbear_0047.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0048.jpg,dataset_2\polarbear_0048.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0049.jpg,dataset_2\polarbear_0049.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0050.jpg,dataset_2\polarbear_0050.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0051.jpg,dataset_2\polarbear_0051.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0052.jpg,dataset_2\polarbear_0052.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0053.jpg,dataset_2\polarbear_0053.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0054.jpg,dataset_2\polarbear_0054.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0055.jpg,dataset_2\polarbear_0055.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0056.jpg,dataset_2\polarbear_0056.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0057.jpg,dataset_2\polarbear_0057.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0058.jpg,dataset_2\polarbear_0058.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0059.jpg,dataset_2\polarbear_0059.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0060.jpg,dataset_2\polarbear_0060.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0061.jpg,dataset_2\polarbear_0061.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0062.jpg,dataset_2\polarbear_0062.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0063.jpg,dataset_2\polarbear_0063.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0064.jpg,dataset_2\polarbear_0064.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0065.jpg,dataset_2\polarbear_0065.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0066.jpg,dataset_2\polarbear_0066.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0067.jpg,dataset_2\polarbear_0067.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0068.jpg,dataset_2\polarbear_0068.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0069.jpg,dataset_2\polarbear_0069.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0070.jpg,dataset_2\polarbear_0070.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0071.jpg,dataset_2\polarbear_0071.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0072.jpg,dataset_2\polarbear_0072.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0073.jpg,dataset_2\polarbear_0073.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0074.jpg,dataset_2\polarbear_0074.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0075.jpg,dataset_2\polarbear_0075.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0076.jpg,dataset_2\polarbear_0076.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0077.jpg,dataset_2\polarbear_0077.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0078.jpg,dataset_2\polarbear_0078.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0079.jpg,dataset_2\polarbear_0079.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0080.jpg,dataset_2\polarbear_0080.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0081.jpg,dataset_2\polarbear_0081.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0082.jpg,dataset_2\polarbear_0082.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0083.jpg,dataset_2\polarbear_0083.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0084.jpg,dataset_2\polarbear_0084.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0085.jpg,dataset_2\polarbear_0085.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0086.jpg,dataset_2\polarbear_0086.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0087.jpg,dataset_2\polarbear_0087.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0088.jpg,dataset_2\polarbear_0088.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0089.jpg,dataset_2\polarbear_0089.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0090.jpg,dataset_2\polarbear_0090.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0091.jpg,dataset_2\polarbear_0091.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0092.jpg,dataset_2\polarbear_0092.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0093.jpg,dataset_2\polarbear_0093.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0094.jpg,dataset_2\polarbear_0094.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0095.jpg,dataset_2\polarbear_0095.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0096.jpg,dataset_2\polarbear_0096.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0097.jpg,dataset_2\polarbear_0097.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0098.jpg,dataset_2\polarbear_0098.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0099.jpg,dataset_2\polarbear_0099.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0100.jpg,dataset_2\polarbear_0100.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0101.jpg,dataset_2\polarbear_0101.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0102.jpg,dataset_2\polarbear_0102.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0103.jpg,dataset_2\polarbear_0103.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0104.jpg,dataset_2\polarbear_0104.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0105.jpg,dataset_2\polarbear_0105.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0106.jpg,dataset_2\polarbear_0106.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0107.jpg,dataset_2\polarbear_0107.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0108.jpg,dataset_2\polarbear_0108.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0109.jpg,dataset_2\polarbear_0109.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0110.jpg,dataset_2\polarbear_0110.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0111.jpg,dataset_2\polarbear_0111.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0112.jpg,dataset_2\polarbear_0112.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0113.jpg,dataset_2\polarbear_0113.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0114.jpg,dataset_2\polarbear_0114.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0115.jpg,dataset_2\polarbear_0115.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0116.jpg,dataset_2\polarbear_0116.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0117.jpg,dataset_2\polarbear_0117.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0118.jpg,dataset_2\polarbear_0118.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0119.jpg,dataset_2\polarbear_0119.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0120.jpg,dataset_2\polarbear_0120.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0121.jpg,dataset_2\polarbear_0121.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0122.jpg,dataset_2\polarbear_0122.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0123.jpg,dataset_2\polarbear_0123.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0124.jpg,dataset_2\polarbear_0124.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0125.jpg,dataset_2\polarbear_0125.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0126.jpg,dataset_2\polarbear_0126.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0127.jpg,dataset_2\polarbear_0127.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0128.jpg,dataset_2\polarbear_0128.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0129.jpg,dataset_2\polarbear_0129.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0130.jpg,dataset_2\polarbear_0130.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0131.jpg,dataset_2\polarbear_0131.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0132.jpg,dataset_2\polarbear_0132.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0133.jpg,dataset_2\polarbear_0133.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0134.jpg,dataset_2\polarbear_0134.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0135.jpg,dataset_2\polarbear_0135.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0136.jpg,dataset_2\polarbear_0136.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0137.jpg,dataset_2\polarbear_0137.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0138.jpg,dataset_2\polarbear_0138.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0139.jpg,dataset_2\polarbear_0139.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0140.jpg,dataset_2\polarbear_0140.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0141.jpg,dataset_2\polarbear_0141.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0142.jpg,dataset_2\polarbear_0142.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0143.jpg,dataset_2\polarbear_0143.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0144.jpg,dataset_2\polarbear_0144.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0145.jpg,dataset_2\polarbear_0145.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0146.jpg,dataset_2\polarbear_0146.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0147.jpg,dataset_2\polarbear_0147.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0148.jpg,dataset_2\polarbear_0148.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0149.jpg,dataset_2\polarbear_0149.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0150.jpg,dataset_2\polarbear_0150.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0151.jpg,dataset_2\polarbear_0151.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0152.jpg,dataset_2\polarbear_0152.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0153.jpg,dataset_2\polarbear_0153.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0154.jpg,dataset_2\polarbear_0154.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0155.jpg,dataset_2\polarbear_0155.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0156.jpg,dataset_2\polarbear_0156.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0157.jpg,dataset_2\polarbear_0157.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0158.jpg,dataset_2\polarbear_0158.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0159.jpg,dataset_2\polarbear_0159.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0160.jpg,dataset_2\polarbear_0160.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0161.jpg,dataset_2\polarbear_0161.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0162.jpg,dataset_2\polarbear_0162.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0163.jpg,dataset_2\polarbear_0163.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0164.jpg,dataset_2\polarbear_0164.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0165.jpg,dataset_2\polarbear_0165.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0166.jpg,dataset_2\polarbear_0166.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0167.jpg,dataset_2\polarbear_0167.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0168.jpg,dataset_2\polarbear_0168.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0169.jpg,dataset_2\polarbear_0169.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0170.jpg,dataset_2\polarbear_0170.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0171.jpg,dataset_2\polarbear_0171.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0172.jpg,dataset_2\polarbear_0172.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0173.jpg,dataset_2\polarbear_0173.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0174.jpg,dataset_2\polarbear_0174.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0175.jpg,dataset_2\polarbear_0175.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0176.jpg,dataset_2\polarbear_0176.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0177.jpg,dataset_2\polarbear_0177.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0178.jpg,dataset_2\polarbear_0178.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0179.jpg,dataset_2\polarbear_0179.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0180.jpg,dataset_2\polarbear_0180.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0181.jpg,dataset_2\polarbear_0181.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0182.jpg,dataset_2\polarbear_0182.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0183.jpg,dataset_2\polarbear_0183.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0184.jpg,dataset_2\polarbear_0184.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0185.jpg,dataset_2\polarbear_0185.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0186.jpg,dataset_2\polarbear_0186.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0187.jpg,dataset_2\polarbear_0187.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0188.jpg,dataset_2\polarbear_0188.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0189.jpg,dataset_2\polarbear_0189.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0190.jpg,dataset_2\polarbear_0190.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0191.jpg,dataset_2\polarbear_0191.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0192.jpg,dataset_2\polarbear_0192.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0193.jpg,dataset_2\polarbear_0193.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0194.jpg,dataset_2\polarbear_0194.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0195.jpg,dataset_2\polarbear_0195.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0196.jpg,dataset_2\polarbear_0196.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0197.jpg,dataset_2\polarbear_0197.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0198.jpg,dataset_2\polarbear_0198.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0199.jpg,dataset_2\polarbear_0199.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0200.jpg,dataset_2\polarbear_0200.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0201.jpg,dataset_2\polarbear_0201.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0202.jpg,dataset_2\polarbear_0202.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0203.jpg,dataset_2\polarbear_0203.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0204.jpg,dataset_2\polarbear_0204.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0205.jpg,dataset_2\polarbear_0205.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0206.jpg,dataset_2\polarbear_0206.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0207.jpg,dataset_2\polarbear_0207.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0208.jpg,dataset_2\polarbear_0208.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0209.jpg,dataset_2\polarbear_0209.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0210.jpg,dataset_2\polarbear_0210.jpg,polarbear
D:\2 Curs(yes)\repositori on git\Programming-1\dataset_2\polarbear_0211.jpg,dataset_2\polarbear_0211.jpg,polarbear
